order_id,customer_id,product_id,order_date,quantity
1809,208,32,2026-06-03,3
1810,76,50,2026-06-05,1
1811,63,17,2026-08-11,4
1812,119,41,2025-07-09,1
1813,51,48,2026-07-04,1
1814,256,44,2025-07-31,2
1815,196,39,2026-06-18,3
1816,79,20,2026-08-12,5
1817,50,49,2026-02-06,5
1818,253,51,2026-08-01,2
1819,151,43,2026-08-19,4
1820,259,17,2026-08-25,3
1821,277,35,2025-07-06,1
1822,221,57,2025-09-21,4
1823,231,21,2026-08-29,4
1824,227,30,2026-03-16,1
1825,91,36,2026-01-05,2
1826,252,28,2025-09-23,3
1827,200,32,2026-02-05,5
1828,252,43,2026-04-26,5
1829,293,31,2026-08-04,5
1830,81,33,2026-05-03,4
1831,135,32,2026-07-11,4
1832,181,50,2026-06-13,3
1833,32,2,2026-08-10,1
1834,66,54,2026-02-17,3
1835,299,2,2026-07-06,3
1836,195,7,2026-05-14,3
1837,183,27,2026-03-09,1
1838,126,16,2026-08-23,3
1839,44,59,2026-08-17,1
1840,157,8,2025-10-30,2
1841,11,35,2026-03-27,1
1842,236,43,2026-04-07,5
1843,264,58,2026-02-08,3
1844,11,45,2026-06-09,5
1845,12,21,2026-06-22,5
1846,200,21,2026-01-30,4
1847,52,45,2026-03-13,3
1848,255,33,2026-08-29,2
1849,154,24,2025-12-17,2
1850,255,41,2026-08-27,5
1851,110,19,2026-07-27,1
1852,153,37,2026-06-28,2
1853,48,46,2026-04-24,1
1854,173,18,2025-10-11,5
1855,272,31,2026-06-07,2
1856,178,51,2026-05-02,3
1857,259,52,2025-12-20,4
1858,277,21,2025-10-07,4
1859,206,17,2026-07-02,5
1860,233,43,2026-06-16,2
1861,10,41,2026-06-08,5
1862,96,37,2026-08-05,2
1863,240,18,2026-07-10,5
1864,223,60,2026-08-21,1
1865,268,13,2025-12-05,4
1866,76,16,2025-07-29,3
1867,223,27,2026-04-17,1
1868,105,55,2026-08-26,3
1869,147,42,2026-02-08,3
1870,121,26,2025-09-05,1
1871,77,13,2026-02-24,2
1872,159,30,2026-08-21,5
1873,224,28,2025-03-21,2
1874,82,18,2026-05-03,1
1875,133,51,2025-11-06,5
1876,91,42,2025-04-13,4
1877,11,4,2025-11-23,3
1878,153,56,2026-01-06,4
1879,187,43,2026-01-25,4
1880,72,16,2026-05-14,5
1881,257,60,2026-02-04,5
1882,298,50,2026-07-25,3
1883,255,57,2026-08-27,2
1884,63,50,2026-06-27,3
1885,300,48,2026-06-12,2
1886,217,14,2025-12-02,1
1887,90,14,2025-12-01,4
1888,210,17,2025-03-18,4
1889,274,24,2026-04-05,1
1890,163,35,2026-07-15,4
1891,127,18,2026-08-04,2
1892,186,31,2026-04-26,3
1893,11,42,2026-08-18,1
1894,28,45,2026-03-31,3
1895,283,25,2026-08-29,3
1896,63,35,2026-06-07,4
1897,199,1,2026-07-02,3
1898,155,6,2026-03-13,3
1899,108,56,2025-08-23,4
1900,163,57,2026-07-11,1
1901,141,56,2025-11-23,4
1902,242,48,2026-08-18,3
1903,217,57,2025-11-10,2
1904,134,33,2026-01-09,3
1905,216,39,2026-08-20,5
1906,168,30,2026-07-13,1
1907,27,42,2026-08-05,4
1908,70,1,2026-07-03,2
1909,157,21,2026-03-01,1
1910,57,11,2025-09-13,5
1911,67,55,2026-04-26,3
1912,232,31,2026-04-26,3
1913,89,44,2026-08-08,3
1914,145,13,2026-08-19,4
1915,189,12,2026-03-14,4
1916,293,15,2025-04-25,1
1917,286,42,2025-11-04,1
1918,237,13,2025-11-17,2
1919,26,26,2026-08-06,5
1920,134,10,2026-01-21,3
1921,88,37,2025-11-28,1
1922,270,28,2026-06-27,4
1923,61,15,2026-02-28,2
1924,137,19,2026-07-31,4
1925,196,9,2026-04-16,2
1926,111,53,2026-08-01,2
1927,215,12,2026-06-21,2
1928,15,19,2026-06-22,2
1929,231,59,2026-07-21,3
1930,299,44,2026-06-06,4
1931,44,1,2026-08-03,2
1932,166,45,2026-08-01,2
1933,197,46,2026-06-22,5
1934,132,5,2025-08-03,5
1935,31,4,2026-08-14,2
1936,242,59,2026-08-14,5
1937,24,1,2026-02-07,5
1938,196,20,2026-04-07,3
1939,68,58,2026-08-28,1
1940,298,12,2026-06-21,2
1941,258,32,2025-12-28,4
1942,68,6,2025-12-23,5
1943,222,10,2026-01-17,1
1944,161,3,2025-12-25,4
1945,144,48,2025-10-30,4
1946,145,58,2026-08-22,5
1947,136,34,2025-09-28,4
1948,85,21,2026-08-15,4
1949,78,36,2026-08-14,4
1950,28,13,2026-02-13,1
1951,118,12,2025-10-16,4
1952,134,11,2026-08-03,4
1953,60,58,2026-08-07,1
1954,227,23,2026-07-28,4
1955,235,32,2026-08-10,2
1956,64,23,2025-10-05,2
1957,146,12,2026-06-23,2
1958,261,53,2026-06-21,5
1959,300,14,2025-11-27,5
1960,293,12,2026-06-04,1
1961,127,50,2026-01-21,1
1962,169,2,2025-12-05,1
1963,202,24,2026-08-07,1
1964,166,10,2026-06-15,1
1965,236,54,2026-06-05,4
1966,138,39,2026-04-18,3
1967,23,42,2026-06-07,4
1968,167,47,2026-06-16,2
1969,109,56,2025-11-12,3
1970,166,52,2026-06-19,1
1971,281,39,2026-04-30,1
1972,205,17,2025-10-05,2
1973,205,6,2025-07-16,2
1974,84,25,2026-03-25,3
1975,79,8,2026-07-23,4
1976,222,48,2026-02-11,5
1977,68,23,2025-05-11,3
1978,263,13,2026-07-07,4
1979,199,31,2026-06-16,5
1980,217,6,2026-04-24,3
1981,96,28,2026-05-22,1
1982,21,33,2026-04-04,4
1983,115,42,2026-07-30,4
1984,270,41,2026-08-15,5
1985,43,19,2026-05-06,4
1986,41,59,2026-07-09,3
1987,77,9,2026-08-11,3
1988,128,34,2026-04-28,3
1989,292,4,2026-01-05,1
1990,263,7,2026-07-10,4
1991,212,7,2026-06-01,5
1992,130,23,2025-08-24,5
1993,42,50,2026-08-31,1
1994,59,48,2026-08-23,2
1995,94,54,2026-08-17,1
1996,43,27,2025-11-12,3
1997,233,49,2026-08-18,4
1998,136,22,2026-08-28,2
1999,109,12,2025-11-28,5
2000,133,56,2025-05-14,4
2001,274,2,2025-04-14,4
2002,60,1,2026-07-17,4
2003,236,45,2026-03-20,5
2004,250,20,2026-07-11,4
2005,155,6,2026-01-16,2
2006,8,13,2025-09-18,1
2007,97,55,2025-09-11,2
2008,247,42,2026-08-21,2
2009,224,54,2026-08-17,2
2010,45,20,2026-08-09,2
2011,243,28,2026-05-05,1
2012,86,58,2026-03-26,4
2013,249,31,2026-07-19,4
2014,300,16,2026-03-08,3
2015,292,54,2026-06-15,1
2016,171,1,2026-08-16,4
2017,213,55,2026-04-03,5
2018,284,19,2025-05-16,4
2019,205,32,2026-03-25,5
2020,250,15,2026-04-25,5
2021,10,28,2026-04-04,3
2022,284,5,2025-09-12,4
2023,243,8,2026-07-05,5
2024,178,29,2026-08-02,1
2025,83,19,2026-08-23,2
2026,241,23,2026-04-17,2
2027,260,15,2026-08-23,3
2028,240,9,2025-11-07,4
2029,214,54,2026-05-16,3
2030,242,52,2026-08-02,5
2031,107,19,2025-11-12,4
2032,67,12,2025-09-22,2
2033,252,7,2026-08-27,4
2034,253,20,2026-07-18,2
2035,286,4,2025-04-02,3
2036,134,23,2026-02-26,2
2037,258,3,2025-03-21,3
2038,221,8,2026-06-04,2
2039,62,36,2026-03-16,4
2040,133,22,2026-01-24,1
2041,286,18,2025-08-16,5
2042,54,46,2025-09-28,4
2043,235,54,2026-08-31,1
2044,55,51,2026-08-23,5
2045,53,53,2026-02-06,1
2046,260,7,2026-01-20,1
2047,106,59,2026-07-28,2
2048,150,46,2026-05-13,5
2049,256,47,2025-09-06,2
2050,187,22,2026-02-18,1
2051,104,29,2026-05-15,1
2052,126,54,2026-08-27,3
2053,147,33,2026-02-13,1
2054,137,24,2026-07-27,4
2055,185,41,2026-05-28,2
2056,272,27,2026-02-25,2
2057,220,27,2026-08-26,4
2058,265,51,2026-07-31,3
2059,16,29,2025-08-18,1
2060,265,5,2026-05-15,3
2061,162,26,2026-08-29,2
2062,223,4,2026-05-25,1
2063,78,58,2026-07-03,1
2064,267,19,2026-08-27,4
2065,284,56,2025-09-30,3
2066,177,1,2026-08-11,5
2067,76,45,2026-04-14,4
2068,106,57,2026-08-08,5
2069,227,45,2026-06-03,4
2070,102,57,2026-03-02,1
2071,19,35,2026-02-09,4
2072,65,34,2026-07-29,3
2073,110,6,2026-08-12,5
2074,160,34,2026-08-06,2
2075,12,2,2026-04-22,2
2076,156,47,2026-06-05,5
2077,57,47,2025-06-08,3
2078,133,41,2026-06-29,3
2079,64,4,2026-07-18,1
2080,230,20,2026-04-19,1
2081,233,22,2026-01-07,5
2082,290,46,2026-08-16,5
2083,120,23,2026-05-25,3
2084,294,44,2026-08-17,4
2085,267,48,2026-08-21,1
2086,168,34,2026-05-17,2
2087,185,30,2026-04-21,2
2088,218,54,2025-11-24,1
2089,48,4,2026-02-04,2
2090,244,14,2026-04-19,1
2091,190,44,2026-03-02,4
2092,287,34,2026-06-01,3
2093,300,32,2026-06-29,4
2094,251,47,2026-04-16,2
2095,74,33,2026-04-19,4
2096,235,9,2026-08-29,5
2097,271,8,2026-07-21,2
2098,234,31,2026-04-15,2
2099,287,24,2026-01-10,5
2100,210,8,2025-05-23,3
2101,293,19,2025-05-15,5
2102,79,8,2026-07-27,3
2103,192,20,2026-07-28,4
2104,15,51,2026-05-22,2
2105,216,4,2026-01-15,3
2106,111,12,2026-08-27,1
2107,63,36,2026-07-06,1
2108,23,27,2026-05-02,5
2109,159,37,2026-08-20,3
2110,194,31,2026-08-06,5
2111,68,49,2025-06-23,5
2112,236,49,2026-05-05,4
2113,77,56,2026-08-22,3
2114,46,52,2026-08-28,5
2115,210,25,2025-09-15,4
2116,174,35,2025-02-21,4
2117,143,42,2026-07-09,2
2118,13,37,2026-07-05,3
2119,288,42,2025-07-10,5
2120,44,13,2026-08-12,5
2121,296,49,2026-05-03,5
2122,268,13,2026-06-21,4
2123,258,58,2025-02-03,1
2124,273,12,2026-08-06,3
2125,106,16,2026-08-27,5
2126,228,6,2026-08-03,5
2127,165,26,2026-04-20,1
2128,252,56,2025-07-28,3
2129,224,12,2026-04-12,1
2130,271,21,2026-05-02,3
2131,47,8,2025-04-15,5
2132,87,19,2026-03-01,2
2133,131,50,2026-03-15,2
2134,158,27,2026-07-16,2
2135,31,40,2026-08-14,2
2136,14,46,2026-01-17,3
2137,200,7,2026-05-23,2
2138,212,58,2026-01-08,3
2139,193,53,2025-07-06,1
2140,104,16,2025-11-13,4
2141,261,49,2026-07-21,4
2142,59,18,2026-07-02,3
2143,238,36,2026-04-13,1
2144,248,2,2026-08-16,2
2145,10,18,2026-03-23,5
2146,52,16,2026-01-31,3
2147,291,27,2026-06-23,1
2148,257,14,2026-07-24,2
2149,192,35,2026-07-20,2
2150,276,28,2026-06-30,1
2151,1,53,2025-12-18,5
2152,149,42,2026-08-19,1
2153,31,60,2026-08-19,3
2154,129,54,2026-07-18,4
2155,180,54,2026-08-20,2
2156,300,54,2026-08-13,3
2157,24,11,2026-07-01,5
2158,36,20,2026-08-23,4
2159,63,54,2026-05-13,5
2160,144,57,2025-12-06,2
2161,259,52,2026-01-07,3
2162,134,49,2026-07-26,3
2163,126,43,2026-08-25,3
2164,108,30,2026-02-11,1
2165,69,42,2026-06-11,5
2166,244,1,2025-01-27,2
2167,212,36,2026-06-26,4
2168,276,6,2025-06-12,5
2169,16,58,2026-06-20,1
2170,181,53,2026-07-07,5
2171,184,25,2026-06-03,1
2172,64,30,2026-02-24,2
2173,228,1,2026-05-15,1
2174,144,44,2026-08-13,3
2175,99,6,2025-12-17,2
2176,120,32,2026-06-10,1
2177,144,32,2026-08-05,5
2178,108,1,2025-09-28,4
2179,57,56,2025-09-28,5
2180,257,32,2026-02-17,5
2181,100,43,2026-08-30,5
2182,290,12,2026-06-05,5
2183,66,48,2025-09-16,2
2184,133,60,2025-09-16,5
2185,141,13,2025-10-24,5
2186,130,44,2026-01-27,4
2187,2,28,2025-11-04,3
2188,222,55,2026-04-02,3
2189,63,44,2026-08-18,4
2190,254,24,2026-05-01,1
2191,115,4,2026-08-07,4
2192,273,29,2026-08-16,1
2193,201,13,2025-12-07,1
2194,293,52,2025-04-29,2
2195,217,5,2026-01-25,2
2196,85,22,2026-06-21,1
2197,50,2,2026-05-20,4
2198,13,38,2026-08-17,3
2199,129,16,2025-09-28,4
2200,123,22,2026-04-11,3
2201,267,51,2026-08-21,1
2202,225,49,2026-04-08,4
2203,297,8,2025-08-17,1
2204,18,25,2026-01-27,1
2205,66,4,2026-03-28,1
2206,155,40,2026-06-22,1
2207,53,44,2025-05-23,5
2208,27,19,2026-08-18,4
2209,50,40,2026-07-29,4
2210,120,56,2026-08-10,5
2211,6,30,2026-05-04,4
2212,220,57,2026-08-16,3
2213,14,30,2026-06-05,5
2214,99,7,2025-05-26,1
2215,35,38,2026-08-10,5
2216,65,41,2026-06-27,3
2217,182,27,2026-07-02,5
2218,228,12,2026-05-21,2
2219,23,4,2026-01-31,3
2220,300,28,2026-08-14,3
2221,160,38,2026-08-19,2
2222,76,31,2026-01-07,5
2223,176,19,2026-08-01,1
2224,266,38,2026-08-02,2
2225,30,16,2026-06-18,5
2226,28,28,2026-05-24,2
2227,103,41,2026-02-15,1
2228,175,13,2026-07-20,4
2229,240,39,2025-12-16,5
2230,290,22,2026-08-14,3
2231,215,22,2026-05-20,1
2232,233,57,2025-09-30,4
2233,113,59,2025-04-18,2
2234,118,30,2026-08-13,2
2235,123,31,2026-06-21,4
2236,106,26,2026-07-16,1
2237,186,1,2025-11-26,3
2238,16,36,2025-07-17,2
2239,149,29,2026-08-20,5
2240,185,3,2026-04-03,2
2241,102,19,2025-12-27,2
2242,135,47,2025-12-10,3
2243,284,16,2025-07-28,2
2244,12,12,2026-04-24,1
2245,11,54,2025-12-21,4
2246,57,22,2026-08-31,2
2247,157,30,2025-09-10,3
2248,191,43,2026-04-13,5
2249,223,57,2025-12-08,1
2250,74,57,2026-04-20,2
2251,99,35,2026-03-04,3
2252,163,39,2026-07-16,2
2253,24,49,2026-08-12,5
2254,97,55,2026-05-30,3
2255,77,21,2026-04-21,1
2256,144,56,2025-07-02,5
2257,300,57,2026-08-02,2
2258,42,51,2026-08-23,5
2259,34,11,2026-02-07,4
2260,261,24,2026-07-20,5
2261,238,12,2026-03-22,3
2262,270,45,2026-07-04,4
2263,243,18,2026-07-16,4
2264,299,42,2026-01-01,2
2265,113,58,2025-07-29,4
2266,121,26,2025-08-15,3
2267,218,57,2025-11-07,5
2268,81,60,2026-07-23,3
2269,282,6,2025-11-04,1
2270,152,29,2026-07-28,3
2271,118,38,2025-10-19,4
2272,263,40,2026-06-18,4
2273,231,30,2026-08-02,4
2274,189,52,2026-05-06,3
2275,140,25,2025-07-29,2
2276,227,15,2026-05-13,1
2277,184,58,2026-05-22,3
2278,257,33,2026-05-24,1
2279,142,60,2026-02-22,1
2280,61,5,2026-05-19,1
2281,280,13,2026-02-12,2
2282,169,17,2025-12-23,3
2283,98,46,2026-08-26,2
2284,279,59,2026-05-30,1
2285,154,19,2026-07-03,3
2286,207,26,2026-04-14,4
2287,263,49,2026-05-25,4
2288,117,15,2026-04-04,4
2289,120,34,2026-08-07,5
2290,240,47,2026-04-28,3
2291,44,21,2026-08-27,2
2292,220,50,2026-08-26,2
2293,225,29,2026-08-04,1
2294,192,9,2026-08-15,2
2295,157,48,2025-05-15,4
2296,182,22,2026-05-30,4
2297,218,44,2026-05-18,4
2298,276,20,2026-02-21,5
2299,12,37,2025-12-27,2
2300,79,22,2026-08-09,5
2301,294,56,2026-08-25,4
2302,105,26,2026-08-04,5
2303,198,13,2026-04-13,1
2304,169,37,2026-05-25,3
2305,48,11,2025-08-24,5
2306,91,3,2026-07-14,1
2307,96,13,2025-05-22,4
2308,146,14,2025-08-19,3
2309,269,5,2026-05-02,1
2310,189,34,2025-08-30,2
2311,168,56,2026-02-18,4
2312,81,8,2026-05-22,5
2313,215,31,2026-08-03,1
2314,200,58,2026-03-26,2
2315,106,20,2026-08-01,4
2316,82,39,2026-08-24,3
2317,104,33,2026-06-28,3
2318,104,1,2025-08-09,4
2319,33,53,2026-07-26,5
2320,127,34,2025-10-26,5
2321,252,30,2026-03-10,5
2322,21,48,2025-11-27,3
2323,234,23,2026-06-22,4
2324,90,27,2025-11-18,2
2325,222,30,2026-03-21,2
2326,292,7,2026-06-16,1
2327,123,57,2026-05-08,3
2328,276,19,2025-06-01,2
2329,253,27,2026-08-20,5
2330,63,24,2026-04-27,1
2331,259,50,2026-01-15,4
2332,231,11,2026-07-22,2
2333,260,3,2026-06-20,1
2334,38,41,2026-05-12,4
2335,196,22,2026-07-05,4
2336,100,26,2026-08-21,1
2337,129,8,2026-08-02,2
2338,168,43,2026-08-10,4
2339,249,30,2026-07-22,1
2340,281,43,2026-02-18,4
2341,72,31,2026-08-13,3
2342,83,11,2026-08-30,1
2343,52,12,2026-04-27,1
2344,274,48,2025-10-29,2
2345,40,43,2026-07-08,1
2346,140,10,2026-02-27,3
2347,92,14,2025-12-05,5
2348,111,29,2026-07-02,5
2349,53,25,2026-04-13,3
2350,228,4,2026-08-20,1
2351,25,50,2026-01-04,2
2352,128,24,2026-08-29,2
2353,103,6,2025-11-12,4
2354,15,1,2026-07-11,2
2355,33,15,2026-05-09,2
2356,86,3,2026-06-01,5
2357,56,53,2026-06-23,3
2358,288,41,2025-08-13,5
2359,107,60,2026-07-03,4
2360,220,8,2026-08-20,2
2361,55,23,2026-08-14,2
2362,8,26,2026-06-22,3
2363,7,25,2026-06-29,4
2364,113,5,2026-03-19,3
2365,189,3,2025-09-28,2
2366,211,20,2026-06-20,4
2367,53,46,2026-01-24,5
2368,88,17,2025-11-16,5
2369,167,41,2026-08-20,4
2370,69,22,2026-07-03,3
2371,247,5,2026-08-24,1
2372,300,29,2026-06-08,5
2373,120,33,2026-08-07,1
2374,120,2,2026-08-14,1
2375,159,16,2026-08-29,4
2376,125,40,2025-07-12,1
2377,71,24,2026-01-26,3
2378,104,10,2026-04-04,2
2379,20,16,2026-06-29,4
2380,169,9,2025-11-28,3
2381,21,34,2026-05-12,3
2382,13,15,2026-08-29,3
2383,176,16,2026-07-11,5
2384,28,59,2026-04-05,2
2385,196,34,2026-03-19,2
2386,227,41,2026-03-08,1
2387,252,5,2025-10-23,1
2388,73,14,2025-08-13,1
2389,89,38,2026-07-28,2
2390,121,33,2025-03-25,4
2391,240,20,2025-06-28,2
2392,126,28,2026-08-22,5
2393,128,20,2026-03-23,5
2394,230,41,2025-10-11,3
2395,247,6,2026-08-24,4
2396,194,11,2026-06-03,4
2397,217,33,2026-07-29,4
2398,80,53,2026-07-10,1
2399,196,28,2026-08-02,1
2400,154,39,2026-02-07,2
2401,284,47,2025-07-26,3
2402,195,30,2026-04-13,4
2403,146,25,2026-02-03,5
2404,247,5,2026-08-24,2
2405,241,13,2025-11-23,2
2406,3,1,2026-08-07,5
2407,192,32,2026-08-04,4
2408,203,48,2026-08-31,4
2409,251,20,2026-08-09,5
2410,37,27,2026-02-22,1
2411,198,60,2026-05-29,2
2412,100,49,2026-08-27,3
2413,179,33,2026-08-29,3
2414,30,42,2026-04-17,4
2415,127,16,2026-01-10,1
2416,186,41,2025-11-03,2
2417,134,39,2026-07-28,2
2418,131,16,2026-07-25,5
2419,83,1,2026-07-15,1
2420,197,26,2026-08-03,1
2421,266,59,2026-04-04,4
2422,85,54,2026-07-06,3
2423,155,33,2026-08-12,4
2424,158,47,2026-05-09,1
2425,56,41,2026-07-25,3
2426,74,18,2026-05-10,4
2427,158,1,2026-03-08,4
2428,1,7,2025-05-30,4
2429,269,27,2026-08-13,3
2430,221,11,2025-10-21,3
2431,96,46,2025-07-27,2
2432,250,12,2026-08-16,1
2433,231,37,2026-08-27,2
2434,96,13,2025-05-11,2
2435,99,17,2026-04-04,4
2436,56,56,2026-08-02,2
2437,41,19,2025-06-02,4
2438,64,18,2025-09-20,3
2439,16,38,2025-11-17,4
2440,249,44,2026-07-24,1
2441,32,18,2026-08-31,1
2442,299,51,2026-01-02,1
2443,109,34,2025-10-22,4
2444,267,49,2026-08-22,4
2445,243,49,2026-06-15,5
2446,220,22,2026-08-24,3
2447,162,53,2026-08-20,3
2448,205,25,2026-05-14,1
2449,183,56,2026-02-27,1
2450,2,30,2026-05-02,2
2451,14,39,2026-02-19,5
2452,144,45,2026-05-18,2
2453,189,29,2026-07-07,4
2454,264,27,2026-06-11,2
2455,2,41,2026-03-22,1
2456,185,56,2026-04-07,3
2457,228,15,2026-08-22,4
2458,205,48,2026-05-15,1
2459,179,28,2026-08-27,1
2460,198,19,2026-06-19,2
2461,74,56,2026-07-29,5
2462,259,3,2025-06-26,4
2463,45,20,2026-08-11,2
2464,229,8,2026-08-17,5
2465,124,16,2025-08-14,2
2466,46,7,2026-07-11,1
2467,83,60,2026-07-28,4
2468,144,15,2026-05-02,3
2469,244,58,2025-05-24,2
2470,274,41,2026-04-18,4
2471,47,51,2025-12-10,2
2472,295,50,2026-08-06,1
2473,176,25,2026-08-02,5
2474,224,52,2025-10-08,2
2475,133,8,2025-11-19,1
2476,58,6,2026-06-14,5
2477,97,48,2025-10-27,5
2478,189,9,2026-02-01,4
2479,296,48,2026-04-27,3
2480,32,38,2026-08-03,2
2481,199,28,2026-06-22,3
2482,65,34,2025-09-06,1
2483,203,1,2026-08-31,3
2484,75,53,2026-05-11,2
2485,256,44,2026-03-08,2
2486,146,10,2026-05-09,1
2487,164,20,2026-04-21,1
2488,141,55,2026-08-02,4
2489,111,32,2026-08-02,4
2490,31,52,2026-08-14,2
2491,108,55,2025-10-28,1
2492,92,55,2026-07-25,4
2493,154,53,2026-04-10,2
2494,12,36,2026-06-29,3
2495,217,44,2026-05-20,3
2496,201,26,2025-07-25,5
2497,145,19,2026-08-29,2
2498,281,26,2025-12-05,2
2499,166,49,2026-08-25,1
2500,156,30,2026-08-03,2
2501,296,9,2026-06-22,4
2502,150,58,2025-07-13,2
2503,112,52,2026-08-03,1
2504,186,47,2026-08-10,1
2505,76,25,2026-05-08,2
2506,29,7,2026-02-01,4
2507,92,4,2026-01-17,5
2508,174,38,2026-03-26,2
2509,207,16,2026-04-19,1
2510,124,26,2026-05-25,3
2511,89,42,2026-06-14,1
2512,238,56,2026-07-27,4
2513,141,41,2026-05-28,3
2514,6,8,2025-08-03,1
2515,63,32,2026-08-16,2
2516,12,38,2026-08-13,3
2517,49,51,2026-02-02,4
2518,248,42,2026-08-17,3
2519,293,9,2025-07-14,3
2520,33,46,2026-08-30,2
2521,208,53,2026-07-22,1
2522,202,36,2026-08-22,5
2523,272,32,2025-12-03,5
2524,300,35,2026-01-27,2
2525,61,12,2026-02-16,1
2526,285,29,2026-07-16,3
2527,63,3,2026-05-10,5
2528,106,42,2026-07-15,1
2529,288,17,2026-07-17,1
2530,44,8,2026-08-05,3
2531,187,35,2026-03-07,4
2532,1,16,2025-09-25,1
2533,266,58,2026-05-01,5
2534,228,9,2026-08-14,4
2535,161,34,2026-04-19,5
2536,276,33,2025-10-25,1
2537,23,16,2026-01-08,2
2538,73,20,2025-11-13,2
2539,283,14,2026-08-31,3
2540,143,9,2026-08-19,5
2541,217,5,2026-06-28,3
2542,134,25,2026-02-28,4
2543,234,6,2026-06-11,4
2544,74,35,2026-05-09,1
2545,138,41,2026-06-05,3
2546,289,43,2026-07-27,5
2547,84,27,2025-11-17,3
2548,223,25,2025-11-18,5
2549,127,5,2025-09-26,1
2550,273,8,2026-08-27,5
2551,209,5,2026-03-03,1
2552,186,59,2026-04-08,3
2553,75,56,2026-04-23,3
2554,6,7,2026-04-27,2
2555,194,7,2026-08-22,1
2556,90,34,2026-07-21,3
2557,251,7,2026-06-12,3
2558,293,56,2026-01-17,5
2559,139,39,2025-10-11,1
2560,88,21,2026-04-16,2
2561,177,52,2026-08-28,5
2562,207,31,2026-05-13,3
2563,5,44,2026-07-18,2
2564,65,10,2026-02-13,5
2565,137,4,2026-08-22,3
2566,128,44,2026-06-13,4
2567,235,12,2026-08-21,3
2568,240,33,2025-10-31,3
2569,220,34,2026-08-20,3
2570,45,20,2026-07-11,3
2571,47,41,2025-03-26,1
2572,123,6,2026-05-10,5
2573,30,6,2026-02-25,5
2574,253,52,2026-08-27,1
2575,218,44,2026-01-13,2
2576,246,32,2026-05-28,5
2577,64,26,2025-08-26,5
2578,98,59,2026-08-30,1
2579,218,45,2026-01-26,3
2580,126,48,2026-08-30,5
2581,22,39,2026-05-03,2
2582,269,58,2026-01-05,2
2583,39,24,2025-07-04,5
2584,181,4,2026-07-19,4
2585,195,11,2026-04-30,1
2586,174,59,2025-09-18,5
2587,61,19,2026-04-18,4
2588,151,17,2026-07-14,1
2589,292,26,2026-03-18,3
2590,264,53,2025-07-26,4
2591,250,4,2026-07-10,1
2592,236,22,2025-12-01,3
2593,55,1,2026-08-15,2
2594,206,23,2026-01-26,1
2595,221,32,2025-11-01,1
2596,271,33,2026-03-05,4
2597,64,59,2026-04-25,1
2598,80,50,2026-08-24,3
2599,116,31,2026-05-06,3
2600,154,24,2025-12-13,2
2601,275,52,2025-12-20,1
2602,225,43,2026-07-05,2
2603,72,23,2026-08-03,4
2604,3,23,2026-08-18,2
2605,57,13,2025-10-01,1
2606,69,26,2026-08-03,3
2607,17,11,2026-06-25,2
2608,246,43,2026-01-21,1
2609,216,32,2026-05-20,4
2610,66,21,2026-03-06,5
2611,200,9,2026-02-05,1
2612,11,9,2025-12-30,3
2613,257,1,2026-07-20,2
2614,27,44,2026-08-15,4
2615,5,28,2026-07-09,3
2616,145,32,2026-08-19,4
2617,127,40,2025-07-28,5
2618,96,16,2025-12-24,1
2619,135,45,2026-01-16,4
2620,102,31,2025-11-20,5
2621,93,13,2026-08-31,2
2622,118,8,2025-12-04,4
2623,20,18,2025-12-03,2
2624,219,2,2026-03-02,2
2625,47,56,2025-02-25,4
2626,209,34,2026-02-19,2
2627,114,22,2025-12-03,4
2628,32,33,2026-07-20,1
2629,156,8,2026-04-26,3
2630,144,23,2026-04-28,4
2631,127,21,2026-08-12,1
2632,94,3,2026-06-28,1
2633,165,14,2025-11-16,4
2634,144,59,2026-03-05,1
2635,221,12,2025-11-29,4
2636,187,22,2026-05-14,1
2637,50,43,2026-01-21,5
2638,67,22,2026-03-06,3
2639,271,39,2026-04-30,2
2640,142,14,2026-05-24,4
2641,45,57,2026-02-07,2
2642,62,3,2026-06-17,2
2643,99,46,2026-05-12,1
2644,39,35,2026-02-04,3
2645,243,49,2026-05-28,5
2646,79,3,2026-07-12,2
2647,215,36,2026-07-30,3
2648,287,23,2026-05-17,4
2649,61,59,2026-06-27,1
2650,248,27,2026-08-23,5
2651,12,11,2026-04-30,2
2652,149,3,2026-08-15,2
2653,204,32,2026-07-29,5
2654,39,11,2026-05-12,5
2655,197,36,2026-06-13,4
2656,140,14,2025-10-19,1
2657,82,37,2026-05-24,5
2658,5,57,2026-07-18,4
2659,258,46,2026-07-06,3
2660,156,55,2026-04-14,3
2661,138,36,2026-05-17,2
2662,115,3,2026-08-24,2
2663,150,3,2025-07-16,3
2664,69,18,2026-06-17,2
2665,108,35,2025-07-08,1
2666,178,41,2026-07-16,3
2667,43,46,2026-07-28,3
2668,69,27,2026-08-28,3
2669,167,4,2026-07-15,1
2670,183,15,2026-02-01,2
2671,132,2,2026-03-18,5
2672,55,47,2026-08-27,4
2673,132,56,2026-05-02,5
2674,283,14,2026-08-30,2
2675,167,18,2025-12-11,5
2676,203,10,2026-08-31,2
2677,223,24,2026-01-19,4
2678,48,32,2025-10-02,4
2679,95,53,2026-06-27,2
2680,292,32,2026-02-27,3
2681,11,20,2026-01-03,2
